,name,text_clean,Category_New,x,y
148,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,minimum capit requir ssa brl 121.82,A,15.609983,12.39556
149,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,minimum capit requir ssa brl 121.82,A,15.602291,12.378847
150,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,14.31228,15.904963
151,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,14.298804,15.879755
152,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is free to set the tariff if in accord to the price-cap the concessionair may charg tariff lower board connect land and park tariff or higher connect land and park tariff than the price cap a long a base on object and non-discriminatori criterion such a the qualiti of the servic time day or season the differenti tariff must be applic to anyon who meet the establish condit the averag tariff valu must be equal to or le than the price-cap establish by anac in case of increas tariff abov the price cap the concessionair must consult in advanc the stakehold anac may suspend tariff chang if the concessionair doe not meet these requir,B,8.443421,5.0120707
153,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is free to set the tariff if in accord to the price-cap the concessionair may charg tariff lower board connect land and park tariff or higher connect land and park tariff than the price cap a long a base on object and non-discriminatori criterion such a the qualiti of the servic time day or season the differenti tariff must be applic to anyon who meet the establish condit the averag tariff valu must be equal to or le than the price-cap establish by anac in case of increas tariff abov the price cap the concessionair must consult in advanc the stakehold anac may suspend tariff chang if the concessionair doe not meet these requir,B,8.413399,4.982395
154,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the transfer of share of the technic oper reduc it stake to le than is subject to approv by anac the technic oper is respons for fulfil the technic requir at the auction experi a airport oper,A,14.620964,8.366949
155,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,merger acquisit de-merg or reduct of capit of the concessionair is subject to approv by anac and cade if applic,A,16.322226,9.111353
156,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,7.1558046,4.265279
157,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,7.205836,4.3141007
158,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,7.1575837,4.266885
159,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,9.668274,15.008528
160,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,9.654027,15.023795
161,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,9.653151,15.030346
162,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,6.8481073,10.63676
163,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,6.852708,10.635959
