,name,text_clean,Category_New,x,y
147,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair must not enter into a contract with it relat parti for the exploit of econom activ gener non-tariff revenu at the airport,A,13.000566,0.13756523
148,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,minimum capit requir ssa brl 121.82,A,7.583425,10.604838
149,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,minimum capit requir ssa brl 121.82,A,7.5741816,10.643002
150,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,16.523432,9.262365
151,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,16.517702,9.275324
152,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is free to set the tariff if in accord to the price-cap the concessionair may charg tariff lower board connect land and park tariff or higher connect land and park tariff than the price cap a long a base on object and non-discriminatori criterion such a the qualiti of the servic time day or season the differenti tariff must be applic to anyon who meet the establish condit the averag tariff valu must be equal to or le than the price-cap establish by anac in case of increas tariff abov the price cap the concessionair must consult in advanc the stakehold anac may suspend tariff chang if the concessionair doe not meet these requir,B,12.734571,10.4780855
153,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair is free to set the tariff if in accord to the price-cap the concessionair may charg tariff lower board connect land and park tariff or higher connect land and park tariff than the price cap a long a base on object and non-discriminatori criterion such a the qualiti of the servic time day or season the differenti tariff must be applic to anyon who meet the establish condit the averag tariff valu must be equal to or le than the price-cap establish by anac in case of increas tariff abov the price cap the concessionair must consult in advanc the stakehold anac may suspend tariff chang if the concessionair doe not meet these requir,B,12.732823,10.476305
154,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the transfer of share of the technic oper reduc it stake to le than is subject to approv by anac the technic oper is respons for fulfil the technic requir at the auction experi a airport oper,A,8.812881,7.6770444
155,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,merger acquisit de-merg or reduct of capit of the concessionair is subject to approv by anac and cade if applic,A,-11.7554,1.8395702
156,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,9.084338,6.9629097
157,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,9.066013,6.9776726
158,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the concessionair of the other airport at the same region of the fourth round for and it sharehold must not becom sharehold of ssa concessionair with stake greater than the transfer of share of the technic oper reduc it stake to le than is forbidden,A,9.063603,6.9800124
159,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,17.780367,3.5756845
160,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,17.74144,3.5396237
161,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,after the first five year transfer of more than stake to the sharehold of the concessionair of the other airport at the same region of the fourth round for is subject to prior approv by anac share transfer involv an increas of airlin stake is subject to prior approv by anac,A,17.73766,3.5686922
162,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,28.822805,-1.8704412
163,Concession Contract - Salvador - Deputado Luís Eduardo Magalhães Airport,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,28.83504,-1.858263
