,Law,Text,Category,text_clean,Category_New,x,y
525,Ordinance NORMAM 12 by DPC-Pilotage,"The filling of a pilot's vacancy in a pilotage zone will take place, initially and exclusively, through a selection process for the pilot practitioner category, which will be governed by the Department of Ports and Coasts of the Navy, which is also the Maritime Authority. ",A,the fill of a pilot 's vacanc in a pilotag zone will take place initi and exclus through a select process for the pilot practition categori which will be govern by the depart of port and coast of the navi which is also the maritim author,A,-2.7371516,-0.18073338
526,Ordinance NORMAM 12 by DPC-Pilotage,One of the requirements to participate in the selection process of pilots consist into be a Brazilian national.,A,one of the requir to particip in the select process of pilot consist into be a brazilian nation,A,-2.6373165,-0.30135334
527,Ordinance NORMAM 12 by DPC-Pilotage,One of the requirements to participate in the selection process of pilots consist into be a Brazilian national.,A,one of the requir to particip in the select process of pilot consist into be a brazilian nation,A,-2.62696,-0.30891672
528,Ordinance NORMAM 12 by DPC-Pilotage,"The Pilot and the Pilot Practitioner may only be certified, in the respective categories, in only one Pilotage Zone.",A,the pilot and the pilot practition may onli be certifi in the respect categori in onli one pilotag zone,A,-2.195749,-1.1883258
529,Ordinance NORMAM 12 by DPC-Pilotage,"The Pilot and the Pilot Practitioner may only be certified, in the respective categories, in only one Pilotage Zone.",A,the pilot and the pilot practition may onli be certifi in the respect categori in onli one pilotag zone,A,-2.204833,-1.2144182
530,Ordinance NORMAM 12 by DPC-Pilotage,"The Pilot and the Pilot Practitioner may only be certified, in the respective categories, in only one Pilotage Zone.",A,the pilot and the pilot practition may onli be certifi in the respect categori in onli one pilotag zone,A,-2.2135751,-1.2120914
531,Ordinance NORMAM 12 by DPC-Pilotage,"A rotation pilotage service shift is organised to each pilotage zone, containing all licenced and able to perform services, regardless of their pilot entity.",A,a rotat pilotag servic shift is organis to each pilotag zone contain all licenc and abl to perform servic regardless of their pilot entiti,A,-2.1777866,-1.2148936
532,Ordinance NORMAM 12 by DPC-Pilotage,"A rotation pilotage service shift is organised to each pilotage zone, containing all licenced and able to perform services, regardless of their pilot entity.",D,a rotat pilotag servic shift is organis to each pilotag zone contain all licenc and abl to perform servic regardless of their pilot entiti,Others,-2.2032506,-1.1987985
533,Ordinance NORMAM 12 by DPC-Pilotage,"The Department of Ports and Coasts of the Navy (DPC) may qualify the captain of a Brazilian flag vessel to drive the vessel under his/her command within a specific pilotage zone or part of a pilotage zone. In such a situation, the captain will be considered as a pilot; then, s/he must comply with all pilot duties. In pilotage zones with pilotage navigation of more than thirty miles, a situation that may require the presence of two pilots on board, the captain duly qualified by the DPC may substitute one of the pilots in the relay.",A,the depart of port and coast of the navi dpc may qualifi the captain of a brazilian flag vessel to drive the vessel under his/her command within a specif pilotag zone or part of a pilotag zone in such a situat the captain will be consid a a pilot then s/he must compli with all pilot duti in pilotag zone with pilotag navig of more than thirti mile a situat that may requir the presenc of two pilot on board the captain duli qualifi by the dpc may substitut one of the pilot in the relay,A,-2.7433748,-0.15559022
534,Ordinance NORMAM 12 by DPC-Pilotage,"The Department of Ports and Coasts of the Navy (DPC) may qualify the captain of a Brazilian flag vessel to drive the vessel under his/her command within a specific pilotage zone or part of a pilotage zone. In such a situation, the captain will be considered as a pilot; then, s/he must comply with all pilot duties. In pilotage zones with pilotage navigation of more than thirty miles, a situation that may require the presence of two pilots on board, the captain duly qualified by the DPC may substitute one of the pilots in the relay.",A,the depart of port and coast of the navi dpc may qualifi the captain of a brazilian flag vessel to drive the vessel under his/her command within a specif pilotag zone or part of a pilotag zone in such a situat the captain will be consid a a pilot then s/he must compli with all pilot duti in pilotag zone with pilotag navig of more than thirti mile a situat that may requir the presenc of two pilot on board the captain duli qualifi by the dpc may substitut one of the pilot in the relay,A,-2.7425694,-0.1625618
